hut_id:ID(Hut),osm_id:long,latitude:float,longitude:float,name,country_code,tourism,amenity,shelter_type,operator,tags_json
3352385982,3352385982,69.7975298,24.1831783,Bojobeaskihytta,NO,wilderness_hut,,,DNT Alta og omegn turlag,"{""capacity"": ""5"", ""dnt:classification"": ""ubetjent"", ""dnt:lock"": ""yes"", ""fee"": ""yes"", ""name"": ""Bojobeaskihytta"", ""network"": ""Den Norske Turistforening"", ""operator"": ""DNT Alta og omegn turlag"", ""ref:kartverket:hytte"": ""1001"", ""snowmobile"": ""no"", ""tourism"": ""wilderness_hut"", ""website"": ""https://ut.no/hytte/3.1923""}"
3390758693,3390758693,69.5278359,24.3854757,Nedre Mollisjok Fjellstue,NO,alpine_hut,,,,"{""capacity"": ""50"", ""name"": ""Nedre Mollisjok Fjellstue"", ""snowmobile"": ""yes"", ""tourism"": ""alpine_hut"", ""website"": ""https://mollisjok.no""}"
3412441803,3412441803,69.9089037,26.4295722,Levajok Fjellstue,NO,alpine_hut,,,,"{""name"": ""Levajok Fjellstue"", ""phone"": ""+4778928714"", ""snowmobile"": ""yes"", ""tourism"": ""alpine_hut"", ""website"": ""http://levajok.no""}"
3502906122,3502906122,70.2132673,23.4527204,Skihytta,NO,wilderness_hut,,,Nyvoll Idrettslag,"{""name"": ""Skihytta"", ""operator"": ""Nyvoll Idrettslag"", ""snowmobile"": ""yes"", ""tourism"": ""wilderness_hut""}"
3736677307,3736677307,68.8759864,22.4223335,Goahteluoppal Fjellstue & Villmarkscamp,NO,wilderness_hut,,,,"{""access"": ""private"", ""name"": ""Goahteluoppal Fjellstue & Villmarkscamp"", ""phone"": ""+4792241145"", ""snowmobile"": ""yes"", ""tourism"": ""wilderness_hut"", ""website"": ""https://www.facebook.com/pages/Goahteluoppal-fjellstue/167429853306204""}"
4093500789,4093500789,68.426456,18.1249828,Hotell Riksgränsen,SE,hotel,,,,"{""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Hotell Riksgränsen"", ""tourism"": ""hotel"", ""website"": ""https://riksgransen.se""}"
4786913022,4786913022,67.2322837,18.4407818,Sitojaure Fjällstuga,SE,alpine_hut,,,Svenska Turistföreningen,"{""capacity"": ""22"", ""ele"": ""570"", ""internet_access"": ""no"", ""name"": ""Sitojaure Fjällstuga"", ""operator"": ""Svenska Turistföreningen"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""reservation"": ""yes"", ""shop"": ""no"", ""smoking"": ""outside"", ""snowmobile"": ""yes"", ""tourism"": ""alpine_hut"", ""website"": ""https://www.svenskaturistforeningen.se/boende/stf-sitojaure-fjallstuga/""}"
4786913023,4786913023,67.7465725,18.2953814,Kaitumjaure Fjällstuga,SE,alpine_hut,,,Svenska Turistföreningen,"{""capacity"": ""30"", ""ele"": ""610"", ""internet_access"": ""no"", ""name"": ""Kaitumjaure Fjällstuga"", ""operator"": ""Svenska Turistföreningen"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""reservation"": ""yes"", ""smoking"": ""outside"", ""snowmobile"": ""yes"", ""tourism"": ""alpine_hut"", ""website"": ""https://www.svenskaturistforeningen.se/boende/stf-kaitumjaure-fjallstuga/""}"
4809069414,4809069414,69.4851782,20.2340391,Sieddihytta,NO,wilderness_hut,,,,"{""name"": ""Sieddihytta"", ""ref:kartverket:hytte"": ""5212"", ""tourism"": ""wilderness_hut""}"
5052100722,5052100722,68.0758423,13.0967111,Hakuna Matata Hut,NO,wilderness_hut,,,,"{""access"": ""yes"", ""ele"": ""30"", ""fee"": ""no"", ""fireplace"": ""yes"", ""mattress"": ""yes"", ""name"": ""Hakuna Matata Hut"", ""reservation"": ""no"", ""shower"": ""no"", ""toilets"": ""no"", ""tourism"": ""wilderness_hut""}"
5758708182,5758708182,69.3943974,29.5377226,Saimakoia,NO,wilderness_hut,shelter,,Finnmarkseiendommen Finnmárkkuopmodat,"{""access"": ""yes"", ""amenity"": ""shelter"", ""name"": ""Saimakoia"", ""operator"": ""Finnmarkseiendommen Finnmárkkuopmodat"", ""tourism"": ""wilderness_hut""}"
5758708183,5758708183,69.4196636,29.2528077,Vestkoia,NO,wilderness_hut,shelter,weather_shelter,Finnmarkseiendommen Finnmárkkuopmodat,"{""access"": ""yes"", ""amenity"": ""shelter"", ""name"": ""Vestkoia"", ""operator"": ""Finnmarkseiendommen Finnmárkkuopmodat"", ""shelter_type"": ""weather_shelter"", ""tourism"": ""wilderness_hut""}"
5981708157,5981708157,68.493204,18.6143656,Pålnostugan,SE,alpine_hut,,,,"{""designation"": ""STF (open)"", ""name"": ""Pålnostugan"", ""tourism"": ""alpine_hut""}"
6137075984,6137075984,69.7369921,19.490023,Trollvassbu,NO,wilderness_hut,,,Troms Turlag,"{""capacity"": ""16"", ""dnt:classification"": ""ubetjent"", ""dnt:iid"": ""275"", ""dnt:lock"": ""yes"", ""ele"": ""255"", ""name"": ""Trollvassbu"", ""network"": ""Den Norske Turistforening"", ""operator"": ""Troms Turlag"", ""ref:bygningsnr"": ""190845451"", ""ref:kartverket:hytte"": ""1373"", ""service"": ""no"", ""tourism"": ""wilderness_hut"", ""website"": ""https://ut.no/hytte/trollvassbu"", ""wikidata"": ""Q29579134""}"
6282702618,6282702618,66.8608989,14.1555149,Fellvasstua,NO,wilderness_hut,,,Bodø og Omegns Turistforening,"{""capacity"": ""11"", ""dnt:classification"": ""ubetjent"", ""dnt:iid"": ""461"", ""dnt:lock"": ""yes"", ""ele"": ""430"", ""name"": ""Fellvasstua"", ""network"": ""Den Norske Turistforening"", ""operator"": ""Bodø og Omegns Turistforening"", ""ref:bygningsnr"": ""21848093"", ""ref:kartverket:hytte"": ""1039"", ""ssr:stedsnr"": ""881243"", ""tourism"": ""wilderness_hut"", ""website"": ""https://ut.no/hytte/fellvasstua""}"
